district_id,district_name,state_abbr,state_name,year,race,dem_pct,rep_pct,margin,dem_votes,rep_votes,vote_margin,total_votes,,,,,,,
644,CA-44,CA,California,2024,President,65.3,31.5,-33.8,"164,011","79,110","-84,901","251,040",,,,,,,
645,CA-45,CA,California,2024,President,49.3,47.8,-1.5,"159,788","154,805","-4,983","324,170",,,,,,,
646,CA-46,CA,California,2024,President,57.3,39.6,-17.7,"125,117","86,405","-38,712","218,247",,,,,,,
647,CA-47,CA,California,2024,President,50.3,46.2,-4.1,"182,471","167,342","-15,129","362,527",,,,,,,
648,CA-48,CA,California,2024,President,41.1,56.4,15.3,"152,739","209,567","56,828","371,472",,,,,,,
649,CA-49,CA,California,2024,President,52.5,44.7,-7.8,"202,121","172,262","-29,859","385,279",,,,,,,
650,CA-50,CA,California,2024,President,63.1,33.5,-29.6,"234,982","124,903","-110,079","372,323",,,,,,,
651,CA-51,CA,California,2024,President,60.2,36.7,-23.5,"204,027","124,411","-79,616","338,799",,,,,,,
652,CA-52,CA,California,2024,President,59.3,38.1,-21.2,"159,462","102,468","-56,994","269,031",,,,,,,
601,CA-01,CA,California,2024,Senate,35.8,64.2,28.4,"114,158","204,389","90,231","318,547",,,,,,,
602,CA-02,CA,California,2024,Senate,71.3,28.7,-42.6,"272,237","109,832","-162,405","382,069",,,,,,,
603,CA-03,CA,California,2024,Senate,45.6,54.4,8.8,"193,297","230,714","37,417","424,011",,,,,,,
604,CA-04,CA,California,2024,Senate,64.5,35.5,-29,"221,654","122,106","-99,548","343,760",,,,,,,
605,CA-05,CA,California,2024,Senate,39.6,60.4,20.8,"147,509","225,150","77,641","372,659",,,,,,,
606,CA-06,CA,California,2024,Senate,55.8,44.2,-11.6,"163,559","129,788","-33,771","293,347",,,,,,,
607,CA-07,CA,California,2024,Senate,64.3,35.7,-28.6,"193,216","107,266","-85,950","300,482",,,,,,,
608,CA-08,CA,California,2024,Senate,72.2,27.8,-44.4,"198,136","76,264","-121,872","274,400",,,,,,,
609,CA-09,CA,California,2024,Senate,49,51,2,"123,009","127,809","4,800","250,818",,,,,,,
610,CA-10,CA,California,2024,Senate,64.5,35.5,-29,"235,826","129,734","-106,092","365,560",,,,,,,
611,CA-11,CA,California,2024,Senate,83.5,16.5,-67,"283,439","56,001","-227,438","339,440",,,,,,,
612,CA-12,CA,California,2024,Senate,87.9,12.1,-75.8,"264,470","36,481","-227,989","300,951",,,,,,,
613,CA-13,CA,California,2024,Senate,48.2,51.8,3.6,"101,663","109,291","7,628","210,954",,,,,,,
614,CA-14,CA,California,2024,Senate,67,33,-34,"186,285","91,589","-94,696","277,874",,,,,,,
615,CA-15,CA,California,2024,Senate,73.4,26.6,-46.8,"215,672","78,354","-137,318","294,026",,,,,,,
616,CA-16,CA,California,2024,Senate,72.1,27.9,-44.2,"240,925","93,100","-147,825","334,025",,,,,,,
617,CA-17,CA,California,2024,Senate,68.4,31.6,-36.8,"173,577","80,092","-93,485","253,669",,,,,,,
618,CA-18,CA,California,2024,Senate,64.8,35.2,-29.6,"148,320","80,489","-67,831","228,809",,,,,,,
619,CA-19,CA,California,2024,Senate,65.7,34.3,-31.4,"239,727","124,905","-114,822","364,632",,,,,,,
620,CA-20,CA,California,2024,Senate,33.5,66.5,33,"107,361","213,081","105,720","320,442",,,,,,,
621,CA-21,CA,California,2024,Senate,51.6,48.4,-3.2,"99,652","93,609","-6,043","193,261",,,,,,,
622,CA-22,CA,California,2024,Senate,47.3,52.7,5.4,"79,500","88,606","9,106","168,106",,,,,,,
623,CA-23,CA,California,2024,Senate,40.7,59.3,18.6,"108,469","158,149","49,680","266,618",,,,,,,
624,CA-24,CA,California,2024,Senate,60.3,39.7,-20.6,"207,218","136,149","-71,069","343,367",,,,,,,
625,CA-25,CA,California,2024,Senate,50.7,49.3,-1.4,"124,107","120,541","-3,566","244,648",,,,,,,
626,CA-26,CA,California,2024,Senate,54.5,45.5,-9,"184,984","154,625","-30,359","339,609",,,,,,,
627,CA-27,CA,California,2024,Senate,50.9,49.1,-1.8,"151,721","146,569","-5,152","298,290",,,,,,,
628,CA-28,CA,California,2024,Senate,61.9,38.1,-23.8,"196,337","120,846","-75,491","317,183",,,,,,,
629,CA-29,CA,California,2024,Senate,67.9,32.1,-35.8,"150,595","71,328","-79,267","221,923",,,,,,,
630,CA-30,CA,California,2024,Senate,71.7,28.3,-43.4,"231,978","91,622","-140,356","323,600",,,,,,,
631,CA-31,CA,California,2024,Senate,57.4,42.6,-14.8,"145,241","107,608","-37,633","252,849",,,,,,,
632,CA-32,CA,California,2024,Senate,64.8,35.2,-29.6,"217,896","118,533","-99,363","336,429",,,,,,,
633,CA-33,CA,California,2024,Senate,53.9,46.1,-7.8,"127,020","108,569","-18,451","235,589",,,,,,,
634,CA-34,CA,California,2024,Senate,76.2,23.8,-52.4,"153,075","47,905","-105,170","200,980",,,,,,,
635,CA-35,CA,California,2024,Senate,54.6,45.4,-9.2,"128,606","106,950","-21,656","235,556",,,,,,,
636,CA-36,CA,California,2024,Senate,66.8,33.2,-33.6,"249,120","123,907","-125,213","373,027",,,,,,,
637,CA-37,CA,California,2024,Senate,79.9,20.1,-59.8,"177,972","44,904","-133,068","222,876",,,,,,,
638,CA-38,CA,California,2024,Senate,56.8,43.2,-13.6,"159,146","121,166","-37,980","280,312",,,,,,,
639,CA-39,CA,California,2024,Senate,54.6,45.4,-9.2,"125,497","104,188","-21,309","229,685",,,,,,,
640,CA-40,CA,California,2024,Senate,46.1,53.9,7.8,"177,423","207,513","30,090","384,936",,,,,,,
641,CA-41,CA,California,2024,Senate,45.6,54.4,8.8,"161,517","192,584","31,067","354,101",,,,,,,
642,CA-42,CA,California,2024,Senate,65.2,34.8,-30.4,"154,015","82,121","-71,894","236,136",,,,,,,
643,CA-43,CA,California,2024,Senate,73.7,26.3,-47.4,"156,048","55,733","-100,315","211,781",,,,,,,
644,CA-44,CA,California,2024,Senate,66.2,33.8,-32.4,"157,967","80,809","-77,158","238,776",,,,,,,
645,CA-45,CA,California,2024,Senate,49.5,50.5,1,"156,154","159,074","2,920","315,228",,,,,,,
646,CA-46,CA,California,2024,Senate,59.2,40.8,-18.4,"126,028","86,717","-39,311","212,745",,,,,,,
647,CA-47,CA,California,2024,Senate,49.8,50.2,0.4,"176,987","178,466","1,479","355,453",,,,,,,
648,CA-48,CA,California,2024,Senate,40.3,59.7,19.4,"146,525","216,866","70,341","363,391",,,,,,,
649,CA-49,CA,California,2024,Senate,51.2,48.8,-2.4,"194,373","185,223","-9,150","379,596",,,,,,,
650,CA-50,CA,California,2024,Senate,62.3,37.7,-24.6,"227,265","137,647","-89,618","364,912",,,,,,,
651,CA-51,CA,California,2024,Senate,60.3,39.7,-20.6,"198,629","130,555","-68,074","329,184",,,,,,,
652,CA-52,CA,California,2024,Senate,60.6,39.4,-21.2,"158,080","102,846","-55,234","260,926",,,,,,,
601,CA-01,CA,California,2022,Senate,36.3,63.7,27.4,"88,821","155,828","67,007","244,649",,,,,,,
602,CA-02,CA,California,2022,Senate,72.7,27.3,-45.4,"224,570","84,394","-140,176","308,964",,,,,,,
603,CA-03,CA,California,2022,Senate,45.9,54.1,8.2,"154,453","181,716","27,263","336,169",,,,,,,
604,CA-04,CA,California,2022,Senate,65.7,34.3,-31.4,"171,127","89,534","-81,593","260,661",,,,,,,
605,CA-05,CA,California,2022,Senate,39.7,60.3,20.6,"112,581","170,947","58,366","283,528",,,,,,,
606,CA-06,CA,California,2022,Senate,57,43,-14,"122,904","92,791","-30,113","215,695",,,,,,,
607,CA-07,CA,California,2022,Senate,66.1,33.9,-32.2,"145,391","74,566","-70,825","219,957",,,,,,,
608,CA-08,CA,California,2022,Senate,75.4,24.6,-50.8,"146,163","47,700","-98,463","193,863",,,,,,,
609,CA-09,CA,California,2022,Senate,50.8,49.2,-1.6,"88,360","85,683","-2,677","174,043",,,,,,,
610,CA-10,CA,California,2022,Senate,66.3,33.7,-32.6,"185,044","94,090","-90,954","279,134",,,,,,,
611,CA-11,CA,California,2022,Senate,86.5,13.5,-73,"233,131","36,487","-196,644","269,618",,,,,,,
612,CA-12,CA,California,2022,Senate,90.7,9.3,-81.4,"217,833","22,423","-195,410","240,256",,,,,,,
613,CA-13,CA,California,2022,Senate,49,51,2,"65,602","68,311","2,709","133,913",,,,,,,
614,CA-14,CA,California,2022,Senate,69.6,30.4,-39.2,"138,815","60,629","-78,186","199,444",,,,,,,
615,CA-15,CA,California,2022,Senate,76.6,23.4,-53.2,"167,941","51,394","-116,547","219,335",,,,,,,
616,CA-16,CA,California,2022,Senate,74.1,25.9,-48.2,"194,039","67,877","-126,162","261,916",,,,,,,
617,CA-17,CA,California,2022,Senate,71.3,28.7,-42.6,"130,344","52,581","-77,763","182,925",,,,,,,
618,CA-18,CA,California,2022,Senate,68,32,-36,"103,988","48,910","-55,078","152,898",,,,,,,
619,CA-19,CA,California,2022,Senate,67.2,32.8,-34.4,"191,179","93,501","-97,678","284,680",,,,,,,
620,CA-20,CA,California,2022,Senate,32.3,67.7,35.4,"73,877","154,724","80,847","228,601",,,,,,,
621,CA-21,CA,California,2022,Senate,53.5,46.5,-7,"66,562","57,940","-8,622","124,502",,,,,,,
622,CA-22,CA,California,2022,Senate,51.2,48.8,-2.4,"53,573","50,980","-2,593","104,553",,,,,,,
623,CA-23,CA,California,2022,Senate,40.8,59.2,18.4,"69,194","100,401","31,207","169,595",,,,,,,
624,CA-24,CA,California,2022,Senate,60.8,39.2,-21.6,"159,473","102,778","-56,695","262,251",,,,,,,
625,CA-25,CA,California,2022,Senate,54.6,45.4,-9.2,"83,478","69,500","-13,978","152,978",,,,,,,
626,CA-26,CA,California,2022,Senate,55.2,44.8,-10.4,"135,934","110,485","-25,449","246,419",,,,,,,
627,CA-27,CA,California,2022,Senate,51.5,48.5,-3,"101,713","95,928","-5,785","197,641",,,,,,,
628,CA-28,CA,California,2022,Senate,64.6,35.4,-29.2,"146,946","80,493","-66,453","227,439",,,,,,,
629,CA-29,CA,California,2022,Senate,76.1,23.9,-52.2,"103,831","32,534","-71,297","136,365",,,,,,,
630,CA-30,CA,California,2022,Senate,77,23,-54,"181,458","54,128","-127,330","235,586",,,,,,,
631,CA-31,CA,California,2022,Senate,60.7,39.3,-21.4,"94,863","61,398","-33,465","156,261",,,,,,,
632,CA-32,CA,California,2022,Senate,68.7,31.3,-37.4,"172,903","78,639","-94,264","251,542",,,,,,,
633,CA-33,CA,California,2022,Senate,56.8,43.2,-13.6,"75,552","57,464","-18,088","133,016",,,,,,,
634,CA-34,CA,California,2022,Senate,83.1,16.9,-66.2,"109,615","22,223","-87,392","131,838",,,,,,,
635,CA-35,CA,California,2022,Senate,57.3,42.7,-14.6,"75,645","56,313","-19,332","131,958",,,,,,,
636,CA-36,CA,California,2022,Senate,69.4,30.6,-38.8,"198,960","87,567","-111,393","286,527",,,,,,,
637,CA-37,CA,California,2022,Senate,86.4,13.6,-72.8,"127,933","20,060","-107,873","147,993",,,,,,,
638,CA-38,CA,California,2022,Senate,59.7,40.3,-19.4,"104,981","70,919","-34,062","175,900",,,,,,,
639,CA-39,CA,California,2022,Senate,56.5,43.5,-13,"74,719","57,619","-17,100","132,338",,,,,,,
640,CA-40,CA,California,2022,Senate,45.9,54.1,8.2,"131,032","154,691","23,659","285,723",,,,,,,
641,CA-41,CA,California,2022,Senate,46.8,53.2,6.4,"111,244","126,273","15,029","237,517",,,,,,,
642,CA-42,CA,California,2022,Senate,69,31,-38,"101,716","45,640","-56,076","147,356",,,,,,,
643,CA-43,CA,California,2022,Senate,80,20,-60,"99,174","24,823","-74,351","123,997",,,,,,,
644,CA-44,CA,California,2022,Senate,71.6,28.4,-43.2,"102,671","40,626","-62,045","143,297",,,,,,,
645,CA-45,CA,California,2022,Senate,49.3,50.7,1.4,"106,773","109,896","3,123","216,669",,,,,,,
646,CA-46,CA,California,2022,Senate,60.6,39.4,-21.2,"76,712","49,827","-26,885","126,539",,,,,,,
647,CA-47,CA,California,2022,Senate,50.8,49.2,-1.6,"134,555","130,179","-4,376","264,734",,,,,,,
648,CA-48,CA,California,2022,Senate,39.8,60.2,20.4,"102,654","155,309","52,655","257,963",,,,,,,
649,CA-49,CA,California,2022,Senate,52.2,47.8,-4.4,"151,656","139,069","-12,587","290,725",,,,,,,
650,CA-50,CA,California,2022,Senate,62.7,37.3,-25.4,"168,934","100,342","-68,592","269,276",,,,,,,
651,CA-51,CA,California,2022,Senate,61.2,38.8,-22.4,"142,832","90,477","-52,355","233,309",,,,,,,
652,CA-52,CA,California,2022,Senate,64.8,35.2,-29.6,"97,932","53,207","-44,725","151,139",,,,,,,
601,CA-01,CA,California,2022,Governor,32.8,67.2,34.4,"81,173","166,582","85,409","247,755",,,,,,,
602,CA-02,CA,California,2022,Governor,70.7,29.3,-41.4,"220,524","91,367","-129,157","311,891",,,,,,,
603,CA-03,CA,California,2022,Governor,43.2,56.8,13.6,"146,746","192,857","46,111","339,603",,,,,,,
604,CA-04,CA,California,2022,Governor,63.3,36.7,-26.6,"166,696","96,455","-70,241","263,151",,,,,,,
605,CA-05,CA,California,2022,Governor,37.3,62.7,25.4,"107,336","180,414","73,078","287,750",,,,,,,
606,CA-06,CA,California,2022,Governor,54.4,45.6,-8.8,"118,748","99,513","-19,235","218,261",,,,,,,
607,CA-07,CA,California,2022,Governor,63.8,36.2,-27.6,"141,775","80,599","-61,176","222,374",,,,,,,
608,CA-08,CA,California,2022,Governor,73.9,26.1,-47.8,"144,721","51,109","-93,612","195,830",,,,,,,
609,CA-09,CA,California,2022,Governor,47.5,52.5,5,"83,653","92,358","8,705","176,011",,,,,,,
610,CA-10,CA,California,2022,Governor,64.8,35.2,-29.6,"183,389","99,549","-83,840","282,938",,,,,,,
611,CA-11,CA,California,2022,Governor,86.1,13.9,-72.2,"234,890","37,908","-196,982","272,798",,,,,,,
612,CA-12,CA,California,2022,Governor,90.1,9.9,-80.2,"220,340","24,283","-196,057","244,623",,,,,,,
613,CA-13,CA,California,2022,Governor,45.8,54.2,8.4,"62,238","73,613","11,375","135,851",,,,,,,
614,CA-14,CA,California,2022,Governor,68.3,31.7,-36.6,"139,599","64,784","-74,815","204,383",,,,,,,
615,CA-15,CA,California,2022,Governor,75.5,24.5,-51,"168,034","54,525","-113,509","222,559",,,,,,,
616,CA-16,CA,California,2022,Governor,72.5,27.5,-45,"191,689","72,589","-119,100","264,278",,,,,,,
617,CA-17,CA,California,2022,Governor,70.5,29.5,-41,"130,796","54,635","-76,161","185,431",,,,,,,
618,CA-18,CA,California,2022,Governor,65.2,34.8,-30.4,"100,715","53,662","-47,053","154,377",,,,,,,
619,CA-19,CA,California,2022,Governor,65.3,34.7,-30.6,"187,659","99,723","-87,936","287,382",,,,,,,
620,CA-20,CA,California,2022,Governor,30.5,69.5,39,"70,432","160,710","90,278","231,142",,,,,,,
621,CA-21,CA,California,2022,Governor,50.9,49.1,-1.8,"64,455","62,205","-2,250","126,660",,,,,,,
622,CA-22,CA,California,2022,Governor,47.8,52.2,4.4,"50,466","55,003","4,537","105,469",,,,,,,
623,CA-23,CA,California,2022,Governor,39.4,60.6,21.2,"68,090","104,725","36,635","172,815",,,,,,,
624,CA-24,CA,California,2022,Governor,58.8,41.2,-17.6,"156,199","109,540","-46,659","265,739",,,,,,,
625,CA-25,CA,California,2022,Governor,52.5,47.5,-5,"81,538","73,632","-7,906","155,170",,,,,,,
626,CA-26,CA,California,2022,Governor,53.7,46.3,-7.4,"133,918","115,637","-18,281","249,555",,,,,,,
627,CA-27,CA,California,2022,Governor,49.1,50.9,1.8,"97,449","100,982","3,533","198,431",,,,,,,
628,CA-28,CA,California,2022,Governor,62.7,37.3,-25.4,"143,002","85,192","-57,810","228,194",,,,,,,
629,CA-29,CA,California,2022,Governor,72.8,27.2,-45.6,"98,854","36,845","-62,009","135,699",,,,,,,
630,CA-30,CA,California,2022,Governor,75,25,-50,"176,198","58,814","-117,384","235,012",,,,,,,
631,CA-31,CA,California,2022,Governor,58.4,41.6,-16.8,"91,631","65,350","-26,281","156,981",,,,,,,
632,CA-32,CA,California,2022,Governor,66.4,33.6,-32.8,"166,962","84,342","-82,620","251,304",,,,,,,
633,CA-33,CA,California,2022,Governor,54.8,45.2,-9.6,"74,496","61,539","-12,957","136,035",,,,,,,
634,CA-34,CA,California,2022,Governor,81.8,18.2,-63.6,"107,747","23,949","-83,798","131,696",,,,,,,
635,CA-35,CA,California,2022,Governor,55.2,44.8,-10.4,"74,258","60,378","-13,880","134,636",,,,,,,
636,CA-36,CA,California,2022,Governor,66.8,33.2,-33.6,"191,155","94,853","-96,302","286,008",,,,,,,
637,CA-37,CA,California,2022,Governor,85,15,-70,"125,948","22,178","-103,770","148,126",,,,,,,
638,CA-38,CA,California,2022,Governor,57.7,42.3,-15.4,"102,139","74,781","-27,358","176,920",,,,,,,
639,CA-39,CA,California,2022,Governor,54.7,45.3,-9.4,"73,591","61,067","-12,524","134,658",,,,,,,
640,CA-40,CA,California,2022,Governor,44.6,55.4,10.8,"125,944","156,624","30,680","282,568",,,,,,,
641,CA-41,CA,California,2022,Governor,45.4,54.6,9.2,"109,490","131,790","22,300","241,280",,,,,,,
642,CA-42,CA,California,2022,Governor,66.7,33.3,-33.4,"98,630","49,286","-49,344","147,916",,,,,,,
643,CA-43,CA,California,2022,Governor,78.3,21.7,-56.6,"97,558","26,973","-70,585","124,531",,,,,,,
644,CA-44,CA,California,2022,Governor,69.5,30.5,-39,"99,996","43,967","-56,029","143,963",,,,,,,
645,CA-45,CA,California,2022,Governor,49,51,2,"105,427","109,741","4,314","215,168",,,,,,,
646,CA-46,CA,California,2022,Governor,59.6,40.4,-19.2,"74,794","50,658","-24,136","125,452",,,,,,,
647,CA-47,CA,California,2022,Governor,49.7,50.3,0.6,"129,911","131,290","1,379","261,201",,,,,,,
648,CA-48,CA,California,2022,Governor,38.1,61.9,23.8,"99,470","161,922","62,452","261,392",,,,,,,
649,CA-49,CA,California,2022,Governor,50.4,49.6,-0.8,"146,779","144,290","-2,489","291,069",,,,,,,
650,CA-50,CA,California,2022,Governor,61,39,-22,"165,795","106,000","-59,795","271,795",,,,,,,
651,CA-51,CA,California,2022,Governor,59.5,40.5,-19,"140,456","95,586","-44,870","236,042",,,,,,,
652,CA-52,CA,California,2022,Governor,63.1,36.9,-26.2,"96,375","56,319","-40,056","152,694",,,,,,,
601,CA-01,CA,California,2020,President,41.2,56.3,15.1,"148,823","203,630","54,807","361,388",,,,,,,
602,CA-02,CA,California,2020,President,73.6,23.9,-49.7,"294,501","95,659","-198,842","399,870",,,,,,,
603,CA-03,CA,California,2020,President,54.9,42.7,-12.2,"179,810","139,745","-40,065","327,626",,,,,,,
604,CA-04,CA,California,2020,President,43.9,53.7,9.8,"197,158","240,878","43,720","448,606",,,,,,,
605,CA-05,CA,California,2020,President,72.4,25.3,-47.1,"264,116","92,096","-172,020","364,554",,,,,,,
606,CA-06,CA,California,2020,President,70.3,27.2,-43.1,"225,216","87,283","-137,933","320,573",,,,,,,
607,CA-07,CA,California,2020,President,55.6,41.9,-13.7,"218,137","164,052","-54,085","391,993",,,,,,,
608,CA-08,CA,California,2020,President,43.6,54.1,10.5,"127,779","158,485","30,706","293,206",,,,,,,
609,CA-09,CA,California,2020,President,57.9,39.9,-18,"180,096","124,105","-55,991","310,973",,,,,,,
610,CA-10,CA,California,2020,President,50.3,47.4,-2.9,"154,989","146,083","-8,906","307,946",,,,,,,
611,CA-11,CA,California,2020,President,74.3,23.6,-50.7,"285,030","90,519","-194,511","383,495",,,,,,,
612,CA-12,CA,California,2020,President,86.1,11.9,-74.2,"337,517","46,574","-290,943","392,046",,,,,,,
613,CA-13,CA,California,2020,President,88.9,9,-79.9,"335,476","33,906","-301,570","377,199",,,,,,,
614,CA-14,CA,California,2020,President,77.7,20.5,-57.2,"279,706","73,797","-205,909","360,152",,,,,,,
615,CA-15,CA,California,2020,President,71.5,26.4,-45.1,"255,352","94,375","-160,977","357,129",,,,,,,
616,CA-16,CA,California,2020,President,58.8,38.9,-19.9,"129,459","85,648","-43,811","220,034",,,,,,,
617,CA-17,CA,California,2020,President,72.5,25.5,-47,"224,985","79,282","-145,703","310,346",,,,,,,
618,CA-18,CA,California,2020,President,76.4,21.3,-55.1,"294,525","82,165","-212,360","385,656",,,,,,,
619,CA-19,CA,California,2020,President,70,27.9,-42.1,"228,238","91,065","-137,173","325,922",,,,,,,
620,CA-20,CA,California,2020,President,72.7,25,-47.7,"226,505","77,969","-148,536","311,479",,,,,,,
621,CA-21,CA,California,2020,President,54.4,43.5,-10.9,"93,561","74,860","-18,701","172,066",,,,,,,
622,CA-22,CA,California,2020,President,46.2,51.6,5.4,"146,467","163,584","17,117","316,729",,,,,,,
623,CA-23,CA,California,2020,President,40.5,57.1,16.6,"125,070","176,414","51,344","308,925",,,,,,,
624,CA-24,CA,California,2020,President,60.7,36.9,-23.8,"221,824","134,808","-87,016","365,316",,,,,,,
625,CA-25,CA,California,2020,President,54,43.9,-10.1,"188,426","153,162","-35,264","349,255",,,,,,,
626,CA-26,CA,California,2020,President,61.4,36.5,-24.9,"216,847","128,916","-87,931","353,306",,,,,,,
627,CA-27,CA,California,2020,President,67.2,30.8,-36.4,"226,635","104,039","-122,596","337,380",,,,,,,
628,CA-28,CA,California,2020,President,70.9,27.2,-43.7,"252,695","97,112","-155,583","356,466",,,,,,,
629,CA-29,CA,California,2020,President,74.1,23.7,-50.4,"186,800","59,673","-127,127","252,109",,,,,,,
630,CA-30,CA,California,2020,President,68.7,29.4,-39.3,"258,918","110,941","-147,977","376,875",,,,,,,
631,CA-31,CA,California,2020,President,58.8,38.9,-19.9,"174,178","115,223","-58,955","296,243",,,,,,,
632,CA-32,CA,California,2020,President,65.2,32.8,-32.4,"184,909","93,106","-91,803","283,787",,,,,,,
633,CA-33,CA,California,2020,President,69,29,-40,"285,856","120,281","-165,575","414,206",,,,,,,
634,CA-34,CA,California,2020,President,80.8,16.9,-63.9,"193,870","40,552","-153,318","239,940",,,,,,,
635,CA-35,CA,California,2020,President,65.1,32.6,-32.5,"166,433","83,412","-83,021","255,503",,,,,,,
636,CA-36,CA,California,2020,President,55.9,42.3,-13.6,"173,573","131,307","-42,266","310,313",,,,,,,
637,CA-37,CA,California,2020,President,84.3,13.8,-70.5,"275,617","45,209","-230,408","326,849",,,,,,,
638,CA-38,CA,California,2020,President,65.6,32.3,-33.3,"206,982","101,856","-105,126","315,644",,,,,,,
639,CA-39,CA,California,2020,President,54.1,44,-10.1,"190,082","154,422","-35,660","351,307",,,,,,,
640,CA-40,CA,California,2020,President,77.1,20.6,-56.5,"156,661","41,871","-114,790","203,213",,,,,,,
641,CA-41,CA,California,2020,President,61.7,36.1,-25.6,"164,575","96,432","-68,143","266,812",,,,,,,
642,CA-42,CA,California,2020,President,45.3,52.7,7.4,"170,479","198,254","27,775","375,942",,,,,,,
643,CA-43,CA,California,2020,President,76.9,20.9,-56,"224,658","61,116","-163,542","292,025",,,,,,,
644,CA-44,CA,California,2020,President,78.4,19.2,-59.2,"188,763","46,175","-142,588","240,719",,,,,,,
645,CA-45,CA,California,2020,President,54.6,43.3,-11.3,"228,630","181,321","-47,309","418,585",,,,,,,
646,CA-46,CA,California,2020,President,64.3,33.5,-30.8,"150,182","78,242","-71,940","233,498",,,,,,,
647,CA-47,CA,California,2020,President,62.4,35.3,-27.1,"203,646","115,169","-88,477","326,104",,,,,,,
648,CA-48,CA,California,2020,President,49.7,48.2,-1.5,"199,788","193,831","-5,957","401,755",,,,,,,
649,CA-49,CA,California,2020,President,55.2,42.5,-12.7,"217,011","167,010","-50,001","392,922",,,,,,,
650,CA-50,CA,California,2020,President,45,52.7,7.7,"166,852","195,440","28,588","370,810",,,,,,,
651,CA-51,CA,California,2020,President,66.9,30.9,-36,"166,345","76,840","-89,505","248,801",,,,,,,
652,CA-52,CA,California,2020,President,63.4,34.2,-29.2,"257,890","139,151","-118,739","406,846",,,,,,,
653,CA-53,CA,California,2020,President,67,30.9,-36.1,"258,852","119,383","-139,469","386,616",,,,,,,
601,CA-01,CA,California,2018,Senate,,,,,,,,,,,,,,
602,CA-02,CA,California,2018,Senate,,,,,,,,,,,,,,
603,CA-03,CA,California,2018,Senate,,,,,,,,,,,,,,
604,CA-04,CA,California,2018,Senate,,,,,,,,,,,,,,
